time,angle
0,6.70295127943758
1,6.5464972801283
2,6.79010073753741
3,7.25101649001062
4,7.79135866086408
5,8.33332747729917
6,8.85158146955214
7,9.35034433150808
8,9.83961663122992
9,10.3186738189624
10,10.7689747253413
11,11.1560145495629
12,11.438972119619
13,11.5855507995389
14,11.5853249706992
15,11.4545257942868
16,11.2310705713443
17,10.9626716638002
18,10.6938566359269
19,10.4561513458533
20,10.2637729356177
21,10.1155636307764
22,10.0012102712649
23,9.90898940785908
24,9.83155365051116
25,9.76765395972664
26,9.71949294864345
27,9.68707754170168
28,9.66264275912744
29,9.62863174020647
30,9.56097546959872
31,9.43689288797107
32,9.24371511303914
33,8.98464989451987
34,8.67901345506196
35,8.35658457106018
36,8.04849512919764
37,7.77799620607838
38,7.5546811322723
39,7.37418820470934
40,7.22270987698508
41,7.08401576324467
42,6.94593952402252
43,6.80434002241772
44,6.66403947271716
45,6.53751764872725
46,6.44252966925281
47,6.39932383480942
48,6.42800648170789
49,6.54655498427779
50,6.77014564575633
51,7.11187904878491
52,7.58376347473496
53,8.19641436233283
54,8.95725075191538
55,9.86869575102416
56,10.9284002906265
57,12.1325393658084
58,13.4817503267958
59,14.9881918754857
60,16.6809552901854
61,18.6065820905673
62,20.8218223811688
63,23.378566644454
64,26.3048745659742
65,29.5890191502679
66,33.1759865630716
67,36.9806099640146
68,40.9106764233902
69,44.8845725602628
70,48.8338119570137
71,52.6942662471266
72,56.3958340605625
73,59.8576545823678
74,62.9908916842115
75,65.7066811526531
76,67.9255685166245
77,69.5862043225452
78,70.6518596034825
79,71.1138434456004
80,70.9893980581195
81,70.3145596667812
82,69.1339130430177
83,67.4906859395593
84,65.4197168254146
85,62.9442571052115
86,60.0763557301389
87,56.8194519669456
88,53.1728258584498
89,49.1376458343971
90,44.7242343656443
91,39.9603839971208
92,34.9012472811112
93,29.6443372069413
94,24.3486661767581
95,19.2489085978939
96,14.6406211728911
97,10.825675970788
98,8.03603373829653
99,6.37059532648592
100,5.77096255691464
