time,angle
0,11.0207072046126
1,10.7647466364686
2,10.9068384870489
3,11.2968103446044
4,11.8305995431282
5,12.4583976134022
6,13.167759424748
7,13.9518423919738
8,14.7804091789502
9,15.5892546426682
10,16.293566670181
11,16.8173426838958
12,17.1215681045944
13,17.2165275902365
14,17.1533743094076
15,17.0023764550156
16,16.8304759710067
17,16.6873023147359
18,16.6018982433802
19,16.5856463181087
20,16.6368315332499
21,16.7444753082459
22,16.8917216383989
23,17.0585677136365
24,17.2244817208787
25,17.3713205150192
26,17.485755533994
27,17.5596764611103
28,17.5885434918336
29,17.5702341561237
30,17.5062657029663
31,17.4042379680345
32,17.2784432401992
33,17.1470347662018
34,17.0271559654742
35,16.9312412291833
36,16.8660781091797
37,16.8335910693896
38,16.8312887361367
39,16.8523783460219
40,16.8874709558333
41,16.9289722140707
42,16.9759002742565
43,17.0354766960371
44,17.1207481357779
45,17.2463791787864
46,17.4255845283697
47,17.6691529188786
48,17.9858111368984
49,18.3828763694717
50,18.8664166749477
51,19.440816705175
52,20.1090226800828
53,20.8759840555407
54,21.7564561272165
55,22.7849353561307
56,24.0215104087033
57,25.547756452685
58,27.4503414489736
59,29.796341858386
60,32.610151627813
61,35.8625898302655
62,39.4793729456405
63,43.3607554180616
64,47.3989012303566
65,51.4852910357954
66,55.5133105574497
67,59.3822122985855
68,63.0019512263611
69,66.2956379089297
70,69.1986998895952
71,71.6569408423408
72,73.6258576365973
73,75.0723673460783
74,75.9778003226253
75,76.3396430940329
76,76.1707893911331
77,75.4967666501913
78,74.3524064529544
79,72.7783724497447
80,70.8179460256747
81,68.5148888428001
82,65.913843310074
83,63.0636316151534
84,60.0213858058947
85,56.8532159793145
86,53.6285968511405
87,50.4091646012332
88,47.2362069136308
89,44.1216812715799
90,41.0459170470661
91,37.9645765622671
92,34.824319985817
93,31.5839937985834
94,28.2356595874457
95,24.8217113369602
96,21.4443241182635
97,18.2628560191511
98,15.4713270449569
99,13.2536376501796
100,11.7271260115928
