time,angle
0,13.406898474611
1,14.2318693043111
2,15.3951698892292
3,16.8727261157538
4,18.5683187378415
5,20.3297659334211
6,21.9820557541835
7,23.3658578665834
8,24.3705700917073
9,24.9542727622032
10,25.1456493310464
11,25.027796828682
12,24.7101986101692
13,24.2970372509035
14,23.8621866761035
15,23.4378910587438
16,23.0197651379673
17,22.5836275641059
18,22.1065454075641
19,21.5826801871643
20,21.0282225383582
21,20.474941988566
22,19.9582192922299
23,19.5061158257213
24,19.1329537963295
25,18.836861136757
26,18.6004551023706
27,18.394686971307
28,18.1865666535472
29,17.9491168931928
30,17.6703213486395
31,17.3567460069655
32,17.0300825092861
33,16.7180220450859
34,16.4447287497145
35,16.2247211120573
36,16.0607486388221
37,15.9446311061862
38,15.8608739211458
39,15.7917808695624
40,15.7224507877858
41,15.6442018156945
42,15.5556932906286
43,15.4623524373682
44,15.3760950906748
45,15.3157486860981
46,15.3058763708927
47,15.3723469887394
48,15.5357915054612
49,15.8064637714407
50,16.1825646458337
51,16.6512042584152
52,17.1895303780043
53,17.766258859102
54,18.3454134821659
55,18.8923215900576
56,19.3789980450966
57,19.7854123744912
58,20.0954411230069
59,20.291359419447
60,20.3539462056643
61,20.2714986316634
62,20.0522168691908
63,19.7308896530822
64,19.3644011446652
65,19.0175915580112
66,18.7456292062764
67,18.5816226924085
68,18.5339414453044
69,18.5913898743286
70,18.7306915675499
71,18.9228928119147
72,19.137386293048
73,19.3440217660145
74,19.5144359936391
75,19.624166889868
76,19.6558641608103
77,19.6024109593187
78,19.4681707949382
79,19.2667614066157
80,19.0154712226626
81,18.7277426536172
82,18.4067142818837
83,18.042580277575
84,17.6158837860802
85,17.1061838306063
86,16.5028366411122
87,15.8131890512318
88,15.0656897324101
89,14.3059433878801
90,13.585442955413
91,12.9459816946484
92,12.4075225083065
93,11.9658305205155
94,11.6021198702056
95,11.3004153101252
96,11.0653790729536
97,10.9333143918835
98,10.9728316515968
99,11.2727874976581
100,11.91918184719
