time,angle
0,-3.21792140670086
1,-4.22598440711991
2,-4.62189279827549
3,-4.5645549201349
4,-4.22900994238726
5,-3.76955788202165
6,-3.29377887301755
7,-2.85388794598916
8,-2.45657186945784
9,-2.08310850829157
10,-1.70944546714375
11,-1.32005199329681
12,-0.913673831438317
13,-0.502629708498073
14,-0.107734405075523
15,0.248449384961817
16,0.548031961543583
17,0.781992853127382
18,0.951446118458683
19,1.06612219978293
20,1.14133770308423
21,1.19448052506802
22,1.24127926077468
23,1.29222261461677
24,1.34987923635144
25,1.40833130454963
26,1.45514469599949
27,1.47595633249509
28,1.46083558826823
29,1.41092820278929
30,1.3426473443366
31,1.28665031339303
32,1.28037170896965
33,1.35579134477416
34,1.52755968275889
35,1.78702332428932
36,2.10524599019613
37,2.4424813511428
38,2.76000763112667
39,3.03010986074519
40,3.24198534091995
41,3.40219246260582
42,3.53051226348651
43,3.65347770883969
44,3.79824263887262
45,3.98883794926679
46,4.24505179221809
47,4.58294284289414
48,5.01545225528065
49,5.55258399593969
50,6.20158497991888
51,6.96782236122674
52,7.85669855578781
53,8.87626851781374
54,10.0399084342742
55,11.3680052274054
56,12.887900481108
57,14.631298308529
58,16.6291243731383
59,18.9048161608577
60,21.4681528255238
61,24.3120043057526
62,27.4128718704709
63,30.7339990115748
64,34.2271842640864
65,37.8313907433556
66,41.4706074287381
67,45.0555089896707
68,48.491615000275
69,51.6907164670858
70,54.5800152163007
71,57.1056265236384
72,59.2315341490105
73,60.9365752375809
74,62.2110616891467
75,63.054455033305
76,63.4740900765498
77,63.484285467086
78,63.105256250011
79,62.3611215435822
80,61.2768040976861
81,59.8741225892132
82,58.1682708858277
83,56.1660781536712
84,53.8666735278047
85,51.264264965529
86,48.3519082531038
87,45.1256335022973
88,41.5885284879626
89,37.754891447834
90,33.6539959738181
91,29.3326619621113
92,24.8560419058938
93,20.3067739385286
94,15.7856307159129
95,11.4156891159987
96,7.34507163395888
97,3.73734810417653
98,0.743002406033453
99,-1.53663411221998
100,-3.07574598755646
