time,angle
0,24.1566086905611
1,23.7795753534103
2,23.3986439394924
3,23.0046414450732
4,22.6001547634923
5,22.2011977432339
6,21.832503651367
7,21.517887705666
8,21.2695867975355
9,21.0807333811257
10,20.9238237423589
11,20.7570566439935
12,20.5361079784525
13,20.2259146169529
14,19.8073197135231
15,19.2770474363523
16,18.6438061090309
17,17.9240077667744
18,17.1388323168001
19,16.3118925363503
20,15.4661814611371
21,14.6205296678393
22,13.7871316679111
23,12.9714382776061
24,12.1744735254151
25,11.3962448521036
26,10.6387583483524
27,9.90780613558773
28,9.21345235784798
29,8.56930864494547
30,7.99008191490741
31,7.48682750071973
32,7.06008895344209
33,6.69243190593991
34,6.34425662944347
35,5.95645394172692
36,5.46270417636922
37,4.80877145878037
38,3.97144865372282
39,2.96893784092244
40,1.8565793123711
41,0.711131969134301
42,-0.389701320442346
43,-1.38476701076272
44,-2.23965095208678
45,-2.94945214509776
46,-3.53442671852233
47,-4.02999432542622
48,-4.47294151673121
49,-4.88744691440612
50,-5.27488954419524
51,-5.61015379010725
52,-5.84632944852453
53,-5.92758204379805
54,-5.80671948443557
55,-5.46127468166205
56,-4.90176372337154
57,-4.16910657611698
58,-3.32317083623308
59,-2.42668868799064
60,-1.53044730850231
61,-0.664352756432638
62,0.164061217189462
63,0.964426827922646
64,1.75482903601769
65,2.55212805859002
66,3.36425650351025
67,4.18738496892297
68,5.0095115549762
69,5.81937500917137
70,6.61595953892486
71,7.41312727580381
72,8.23672929322827
73,9.11517560788867
74,10.0688328308714
75,11.1039975255917
76,12.2134580607078
77,13.3819615882841
78,14.5923528965866
79,15.8294438583173
80,17.0808488154383
81,18.3356153980797
82,19.5818710357208
83,20.8043663761596
84,21.9824308090122
85,23.0887507119983
86,24.0890839095548
87,24.943161468483
88,25.6075283840874
89,26.0411386763825
90,26.2135885016338
91,26.1141473433913
92,25.7585703661467
93,25.1912550353459
94,24.4803638067844
95,23.7061644720575
96,22.9450948155113
97,22.2554452953527
98,21.6700567624037
99,21.1969916144377
100,20.8263963705816
