time,angle
0,-1.19702359935816
1,-1.51771166255194
2,-1.27494626801832
3,-0.585153172780608
4,0.420414115302756
5,1.62011200836085
6,2.92045614305658
7,4.26385625764097
8,5.62298506670547
9,6.98566984107588
10,8.33867845428338
11,9.6574968915526
12,10.9054053233959
13,12.0399523533733
14,13.0226488596771
15,13.8273616784012
16,14.4448626704987
17,14.882248919947
18,15.1585785080031
19,15.2989230537898
20,15.3291407618796
21,15.2725326917666
22,15.1480113760579
23,14.9691186759525
24,14.7435034446067
25,14.473324587564
26,14.1568318675133
27,13.7906323775209
28,13.3718673871639
29,12.8997447159108
30,12.3764192779218
31,11.8071866200747
32,11.2001284195794
33,10.5656133290948
34,9.91620822240272
35,9.26710386299549
36,8.63622185229021
37,8.04295441654983
38,7.50526556200967
39,7.03601031566185
40,6.6402800319914
41,6.31522591594013
42,6.05302567724717
43,5.8459712338017
44,5.69203322396187
45,5.59898755379516
46,5.58592104278526
47,5.68171914232413
48,5.92086717248083
49,6.3380505216342
50,6.96306201730018
51,7.81773092215728
52,8.91578891661354
53,10.2658436274933
54,11.8760061054376
55,13.7576766193535
56,15.9259706451233
57,18.3954589382802
58,21.1714506607397
59,24.2393813435633
60,27.5568384324685
61,31.053593996607
62,34.6427573198663
63,38.2383056135745
64,41.7700859912633
65,45.1881049336755
66,48.456329974274
67,51.5431145834348
68,54.4161882013541
69,57.0430550816374
70,59.3923272680514
71,61.4330977126265
72,63.1337592993833
73,64.4628545474481
74,65.3919594298911
75,65.8983821313433
76,65.9658864404538
77,65.5838307348539
78,64.745811686392
79,63.4487721098607
80,61.6934168409166
81,59.4862518712354
82,56.8425956845864
83,53.7891502737027
84,50.3644235784813
85,46.6169150197214
86,42.6024090441993
87,38.3815300628489
88,34.017832237862
89,29.5753745041161
90,25.1153375199454
91,20.6935295499535
92,16.3625603336748
93,12.1813494329855
94,8.22961053724115
95,4.61850343681963
96,1.48620879814036
97,-1.02510701616004
98,-2.80267990302606
99,-3.79118076546504
100,-4.00836374200406
