time,angle
0,1.31906061646138
1,2.61017463764565
2,4.26611449538212
3,6.1597720639972
4,8.19488406427774
5,10.3010349625423
6,12.4146381122326
7,14.4607251282833
8,16.3498107340419
9,17.9923803931797
10,19.3209727714674
11,20.305411695095
12,20.952413675539
13,21.2926691010545
14,21.3635959717309
15,21.1969677476086
16,20.8158395713327
17,20.2396066442643
18,19.491350204302
19,18.6020247093696
20,17.6097345442496
21,16.5554275838656
22,15.4778025310685
23,14.4092433568367
24,13.3736778381781
25,12.3865131816655
26,11.4567359348352
27,10.5902043453601
28,9.79282549321529
29,9.07168550264797
30,8.43316871898789
31,7.87917734985283
32,7.40377470639695
33,6.99239635978711
34,6.62399527347889
35,6.2757108617667
36,5.92874635236653
37,5.57382246730058
38,5.21365826230828
39,4.86087267256644
40,4.53200311687035
41,4.24058909356028
42,3.99256307723162
43,3.7855231052613
44,3.61145746346614
45,3.46141157270753
46,3.33096405881212
47,3.22464872253709
48,3.15737494088626
49,3.15175771569314
50,3.23314566007833
51,3.42506811880631
52,3.74700154470942
53,4.21447437094635
54,4.84113812717313
55,5.64309039139111
56,6.64522686754709
57,7.88739433691354
58,9.42564384287808
59,11.3255022993729
60,13.6471316736274
61,16.4263671526673
62,19.6567606997514
63,23.2794338775965
64,27.1846142124461
65,31.2279101389612
66,35.2565575291056
67,39.1362848781661
68,42.7669097949119
69,46.0823111012614
70,49.0398275642172
71,51.6087524662976
72,53.7643788151347
73,55.4893190217557
74,56.7784533716629
75,57.6414714870818
76,58.0990656272955
77,58.1744563298646
78,57.8848615658716
79,57.2367633235616
80,56.2256280224046
81,54.8396171993645
82,53.065516478023
83,50.8945453487339
84,48.3254192035127
85,45.3639808931264
86,42.0212511141583
87,38.3136564542207
88,34.2683415082593
89,29.9335737203177
90,25.3896171735135
91,20.7541936291841
92,16.1788574084068
93,11.8374587059471
94,7.91059027407308
95,4.56960095392561
96,1.96134035840652
97,0.192517727669263
98,-0.687685876577573
99,-0.70137662650375
100,0.0581547220396954
