time,angle
0,1.01837160770017
1,2.21814206003103
2,3.92769869733056
3,5.820725694909
4,7.62804235652485
5,9.18571253478388
6,10.446583414621
7,11.4571024580993
8,12.3129422300955
9,13.1083216690807
10,13.8975230727554
11,14.6795682218916
12,15.4075145667669
13,16.0131701325623
14,16.4352763193533
15,16.6409108515031
16,16.6334554976512
17,16.4472264044834
18,16.1322926692087
19,15.7375759323477
20,15.2989547947679
21,14.8360306508805
22,14.3566194141482
23,13.8644106260408
24,13.3655834078473
25,12.8719312903899
26,12.4000983237036
27,11.9676311928757
28,11.5877872867633
29,11.2658456273683
30,10.9986064622238
31,10.7772888526668
32,10.5918041417072
33,10.4333601405144
34,10.2930867444002
35,10.1579012451055
36,10.0074006367058
37,9.81498015791476
38,9.55376088547235
39,9.20552811661524
40,8.76918718563625
41,8.26574068478948
42,7.73708706781448
43,7.23824515425912
44,6.82444173035264
45,6.53731710101654
46,6.39546661054835
47,6.39163744531647
48,6.49658282928324
49,6.66678784505187
50,6.85459740566309
51,7.01866707143069
52,7.13278947275767
53,7.19096194918515
54,7.20797612650015
55,7.2162559685585
56,7.26080008227518
57,7.39311016372429
58,7.66480449779146
59,8.12245740453663
60,8.80594530795734
61,9.75163217799037
62,10.9984914303377
63,12.5922810127596
64,14.5827173699616
65,17.0120895996713
66,19.8979124677482
67,23.214218675113
68,26.8808546975254
69,30.7738868900664
70,34.7601302552976
71,38.7330936633179
72,42.6196872998344
73,46.3564515480036
74,49.8621782426058
75,53.0315433341201
76,55.7516149530197
77,57.9253828939786
78,59.4877616919622
79,60.4096182278731
80,60.6925162446041
81,60.3600850909232
82,59.4497036238161
83,58.0059616931267
84,56.0754700215752
85,53.7021879534582
86,50.9229047007449
87,47.7642643181457
88,44.2431758699656
89,40.3720674769281
90,36.1683888384405
91,31.6672671570318
92,26.9371348501604
93,22.0970977936421
94,17.3299570951999
95,12.8755374534882
96,8.9951902079958
97,5.9201522137538
98,3.81139318161136
99,2.74048272509727
100,2.68466543887096
