time,angle
0,15.7520093051129
1,15.4822631089671
2,15.1799316640106
3,14.8735501046638
4,14.5837053390501
5,14.3110434993221
6,14.0311240718056
7,13.6996287885333
8,13.2651489984841
9,12.684501393019
10,11.9349025835219
11,11.0196304831432
12,9.96689748118735
13,8.82405772932268
14,7.64947913798834
15,6.50277723270906
16,5.43406310768411
17,4.47421126523317
18,3.62979756194552
19,2.88407213231864
20,2.20393845767053
21,1.5501950808285
22,0.888144077328262
23,0.195674060486053
24,-0.532973991660578
25,-1.28771421863788
26,-2.04714595789838
27,-2.78502461190145
28,-3.47677572188833
29,-4.10468265436576
30,-4.66203287386902
31,-5.1567257353879
32,-5.61268562020083
33,-6.06544157409382
34,-6.54997625046404
35,-7.08442602721046
36,-7.65656928810782
37,-8.22138245718758
38,-8.71423147865513
39,-9.07824215686767
40,-9.29476785818019
41,-9.39906352828893
42,-9.47049242673436
43,-9.60012281094132
44,-9.85471254512804
45,-10.255119631708
46,-10.7747103555607
47,-11.3537008948523
48,-11.9185859202887
49,-12.3993683395626
50,-12.7407833798994
51,-12.9074335268651
52,-12.8842332619132
53,-12.6748426226791
54,-12.3012175978978
55,-11.8050599868978
56,-11.2479649852808
57,-10.7060994793675
58,-10.2570776590693
59,-9.96091085705785
60,-9.84150125545783
61,-9.87583963771639
62,-9.99774744737632
63,-10.1152066040104
64,-10.1365197163986
65,-9.99501778076605
66,-9.66228459774322
67,-9.14629287091643
68,-8.47732311600669
69,-7.69073623374326
70,-6.81401728629154
71,-5.86240676498159
72,-4.84256263056592
73,-3.76003829164588
74,-2.62549881104403
75,-1.45634636758047
76,-0.27403281324375
77,0.900502841034823
78,2.05083225360513
79,3.16693593208399
80,4.24469960413156
81,5.28347128871735
82,6.28324487490843
83,7.24299417349128
84,8.16084349100376
85,9.03525286565924
86,9.8655545031055
87,10.6509604385574
88,11.3888935852265
89,12.074452736946
90,12.701837538611
91,13.2665203379262
92,13.7659074016442
93,14.1976145250978
94,14.5569162962467
95,14.8362368251063
96,15.0285168378702
97,15.1327751625593
98,15.1573059693962
99,15.1182693197143
100,15.0355666619001
