time,angle
0,16.9306268208583
1,16.4497717688579
2,15.849620738184
3,15.1522347181774
4,14.388955630686
5,13.5934536008874
6,12.7950824075242
7,12.0127389675313
8,11.2510012517358
9,10.5002654629981
10,9.74153960221037
11,8.95461837217338
12,8.12675334588599
13,7.25876849150271
14,6.36644884982354
15,5.47697925204013
16,4.62163244227665
17,3.82748392853636
18,3.11055535354273
19,2.4723711557859
20,1.90041123977744
21,1.3723138568187
22,0.861900128958597
23,0.345224760654893
24,-0.194813441370147
25,-0.765708280726915
26,-1.36472472292145
27,-1.98036545987003
28,-2.59568692871949
29,-3.19267351530072
30,-3.75608495235862
31,-4.27572020694581
32,-4.74705769592763
33,-5.17103954970533
34,-5.55324534203337
35,-5.90262591012002
36,-6.22993364008805
37,-6.54633307303918
38,-6.86268542709732
39,-7.18957607336797
40,-7.53755906434089
41,-7.91675076545176
42,-8.33530790102785
43,-8.79718173253623
44,-9.30028398383313
45,-9.83607548587289
46,-10.3908615050997
47,-10.9485600543143
48,-11.493881561277
49,-12.0148279379712
50,-12.5034644219871
51,-12.9545701460551
52,-13.3624816391534
53,-13.717561766839
54,-14.0041570910244
55,-14.2017687630664
56,-14.2896953328826
57,-14.2537645261875
58,-14.0920417350746
59,-13.8167340912648
60,-13.4509804944923
61,-13.0223838230242
62,-12.5557865565856
63,-12.0676569848632
64,-11.5630927113816
65,-11.0362206840897
66,-10.4737454205952
67,-9.86064590482928
68,-9.18571376149334
69,-8.44459165822941
70,-7.63924215473899
71,-6.77479657350909
72,-5.85571636894021
73,-4.88312072369862
74,-3.85429495337501
75,-2.76454202001527
76,-1.61059892916735
77,-0.394186512843053
78,0.876096664895237
79,2.18547857245204
80,3.51606104543026
81,4.85052671403068
82,6.17440770598473
83,7.47595579933008
84,8.74452053886544
85,9.96916803664665
86,11.1385474791227
87,12.2416222867897
88,13.2682225902367
89,14.2088117965892
90,15.0536348305418
91,15.7917459243564
92,16.4104305154832
93,16.8954370435516
94,17.2321570440793
95,17.4076594574737
96,17.4133806773666
97,17.2480956119807
98,16.9203723069788
99,16.4491403341308
100,15.8620778078188
