time,angle
0,20.1723389177183
1,20.4168603933655
2,20.725768030802
3,21.0208847530548
4,21.2486255727493
5,21.3862740925252
6,21.4369169482608
7,21.4166381973104
8,21.3389385927193
9,21.2031421326412
10,20.9918244839615
11,20.6786135974165
12,20.2415123780728
13,19.674050815099
14,18.9883468146294
15,18.2099952056164
16,17.3685144065125
17,16.4884154296494
18,15.5840017580293
19,14.6592092477805
20,13.7114258735834
21,12.7371556012593
22,11.7368454155348
23,10.7172133506152
24,9.69019642792684
25,8.66901878790274
26,7.66308214859748
27,6.67423634548933
28,5.69606786192828
29,4.71662645510069
30,3.72343856123024
31,2.70924867187449
32,1.67632482814499
33,0.637532212393097
34,-0.386987370850401
35,-1.37617815384082
36,-2.31487853799171
37,-3.19830261542734
38,-4.03314756095586
39,-4.83509658179712
40,-5.62372013449932
41,-6.41598279929748
42,-7.22007981713833
43,-8.0313281369673
44,-8.83192250620507
45,-9.59504872594917
46,-10.2921443982584
47,-10.9010123524867
48,-11.4120749847707
49,-11.8304971015496
50,-12.1728891630884
51,-12.4594023764013
52,-12.7032745427049
53,-12.9011630040873
54,-13.0273655166541
55,-13.0347970241377
56,-12.8628130123564
57,-12.45066924343
58,-11.7528407944084
59,-10.7523556353113
60,-9.46744236999666
61,-7.9493470884608
62,-6.27052354144868
63,-4.50691731518374
64,-2.72093932255374
65,-0.951333761282229
66,0.788008844018809
67,2.50225201147648
68,4.20648329547596
69,5.91686807793995
70,7.64366901911952
71,9.3871023085231
72,11.1362065707909
73,12.8706967014392
74,14.5646145406572
75,16.190642770934
76,17.7237576170129
77,19.1437465263456
78,20.4367595289196
79,21.5963991735602
80,22.6241723149743
81,23.5284163542207
82,24.3210695507653
83,25.0122931173778
84,25.6044692310291
85,26.0875372328404
86,26.4378139705031
87,26.620862342277
88,26.5983096411525
89,26.3372122415244
90,25.8206691845053
91,25.0577580614227
92,24.0910504746747
93,22.99837695225
94,21.8853686786633
95,20.8689155756326
96,20.0550733986456
97,19.5183808505424
98,19.287297563513
99,19.3393197669869
100,19.6059177390536
