time,angle
0,11.3702421006484
1,12.1652541140199
2,13.2826668876668
3,14.7011850942294
4,16.3399331699968
5,18.0657741237859
6,19.7164267043133
7,21.1329135906578
8,22.1933064850796
9,22.8391196733796
10,23.0877419346227
11,23.0236184129619
12,22.7696536391756
13,22.4480655356092
14,22.1472357298044
15,21.9052651633656
16,21.7126932337521
17,21.5291078089358
18,21.3064080982216
19,21.0105203398596
20,20.6342472631182
21,20.1971055419207
22,19.7334267930696
23,19.2764753828247
24,18.8474498086496
25,18.4530537464398
26,18.0884922837514
27,17.7417675059756
28,17.3974069483029
29,17.0402324715513
30,16.6598928764767
31,16.2552328779412
32,15.8360929235842
33,15.4219107720985
34,15.0382046363473
35,14.711605961083
36,14.4634782741369
37,14.3026206575847
38,14.22007058803
39,14.1899648629372
40,14.1784890878713
41,14.1569061628669
42,14.1118956483793
43,14.047806132242
44,13.981035298312
45,13.9300017765395
46,13.9062514782628
47,13.9112801329565
48,13.9408894546783
49,13.994300831361
50,14.0829462387694
51,14.2335694445106
52,14.4835463593872
53,14.8691833553151
54,15.4108032350984
55,16.0995283880004
56,16.8916603989831
57,17.7132829637399
58,18.4738839621728
59,19.0846633285639
60,19.4767593009054
61,19.616505167947
62,19.5142997961338
63,19.2230396084587
64,18.8230074561524
65,18.3991715004404
66,18.0208469908401
67,17.7312690105521
68,17.5464678698882
69,17.4601607940115
70,17.4516320171807
71,17.4942443902731
72,17.5621365572262
73,17.6337202187831
74,17.6931476376467
75,17.7307596988772
76,17.7414041210758
77,17.7194690593036
78,17.6530113491589
79,17.5209909914224
80,17.2963189431015
81,16.9539903237208
82,16.4816058332425
83,15.8879429781301
84,15.2055736484339
85,14.4845841087103
86,13.7802220209863
87,13.1416793349434
88,12.6059097573206
89,12.1929815636799
90,11.9008585055667
91,11.704272268742
92,11.5621063628818
93,11.4326132508998
94,11.2902529992623
95,11.1381365778433
96,11.0111528776355
97,10.9694756576967
98,11.0853408004917
99,11.4284117226954
100,12.0521994323188
