time,angle
0,-2.97727762060448
1,-3.00239458833173
2,-2.44207176960449
3,-1.44226901362417
4,-0.156790993411831
5,1.28302012985954
6,2.78979349976876
7,4.32569232927119
8,5.88917300871854
9,7.49005730084174
10,9.12438531184457
11,10.7593912955521
12,12.333394757536
13,13.7686710260433
14,14.9907925257835
15,15.9461935291415
16,16.6126287363636
17,17.0003121577953
18,17.1458771764812
19,17.1016477038641
20,16.9241605487451
21,16.6649145371177
22,16.3651765554115
23,16.0545753437629
24,15.751687166529
25,15.4651561228733
26,15.1946953203835
27,14.9326649393062
28,14.666608864134
29,14.3824805252086
30,14.0680819197723
31,13.7159379040718
32,13.3250339927588
33,12.9008618811686
34,12.4539923151431
35,11.9977672000719
36,11.5460647429335
37,11.1118488759721
38,10.7064747454872
39,10.3393576321624
40,10.0177336886872
41,9.74673055462905
42,9.52994968720915
43,9.37051194842526
44,9.27225450439841
45,9.24080282475714
46,9.28443228565275
47,9.41452177548086
48,9.64538836784521
49,9.99339211124827
50,10.4758009961463
51,11.1101742367679
52,11.9147825930441
53,12.9099935733936
54,14.1199221088428
55,15.5730575337154
56,17.3005896008642
57,19.3313814413027
58,21.6837883220483
59,24.3557233517704
60,27.3167660841191
61,30.5067170335768
62,33.8430864469586
63,37.236300453699
64,40.6061953698301
65,43.8933493623959
66,47.0601514523812
67,50.0826576912513
68,52.9397638892933
69,55.6069469114518
70,58.0546165707795
71,60.2470536552474
72,62.1407202871901
73,63.6850085050666
74,64.828337428348
75,65.5276904590934
76,65.7567152091917
77,65.5083738155759
78,64.7923212391917
79,63.6286826029117
80,62.0411314239535
81,60.0517605087086
82,57.6793097371532
83,54.9409026515593
84,51.856118786712
85,48.4513620309232
86,44.7627239800531
87,40.8361977928441
88,36.725111989163
89,32.485825523945
90,28.1732816033492
91,23.8389902000071
92,19.5338615171759
93,15.3166492682137
94,11.2652203381485
95,7.4845132652274
96,4.10369664810072
97,1.26034633287367
98,-0.924675205451623
99,-2.37259842303074
100,-3.06653996801174
