time,angle
0,3.45063798374012
1,3.60243062063216
2,4.41885825246406
3,5.68274536208567
4,7.21032978654028
5,8.87907013106358
6,10.6239534261293
7,12.4091309788776
8,14.1937633033653
9,15.9116676750119
10,17.4741808205574
11,18.7904425269106
12,19.7912188889336
13,20.4444852742696
14,20.7577820523667
15,20.7702469103216
16,20.5388473137561
17,20.1243049146164
18,19.5809641956353
19,18.9523246187166
20,18.2709920732726
21,17.5611863569874
22,16.8419693257072
23,16.1305042261805
24,15.4443537163968
25,14.8020602165117
26,14.2218592210011
27,13.7191924672407
28,13.3040076040405
29,12.978461328814
30,12.7359951147021
31,12.5623656307899
32,12.4389079758548
33,12.3466846708535
34,12.2700246434502
35,12.1984901552761
36,12.1267802221467
37,12.0522595482047
38,11.9709034327845
39,11.8737905608373
40,11.7464327941109
41,11.5717104665573
42,11.3347920845092
43,11.0278019441304
44,10.6529161979566
45,10.2237346231716
46,9.764914246695
47,9.31024592062068
48,8.89918612621986
49,8.57310883773734
50,8.37222429933004
51,8.3334565078567
52,8.48910067726055
53,8.86653439876894
54,9.48980430244275
55,10.3832756983062
56,11.5757598583709
57,13.101948409352
58,14.9980839600433
59,17.2908466490114
60,19.9825253911362
61,23.0400290757138
62,26.3948827588871
63,29.9564910473272
64,33.6325899180892
65,37.3454761828165
66,41.0366483439539
67,44.662110465545
68,48.1842093167183
69,51.5645095514165
70,54.7590673980012
71,57.7166577233403
72,60.3798444825793
73,62.6886536277446
74,64.5868566794849
75,66.0299998306339
76,66.9930388194215
77,67.474467263465
78,67.4963361708047
79,67.0995299596274
80,66.3348970275315
81,65.2513876539506
82,63.884474982416
83,62.2487231289415
84,60.3371721295927
85,58.1264692323565
86,55.585792014751
87,52.6860764332858
88,49.4071883369885
89,45.7420634116889
90,41.6985580494378
91,37.3015088083134
92,32.5989789713581
93,27.6751412166944
94,22.6686944199291
95,17.7831978874625
96,13.2734460316233
97,9.40143874444387
98,6.3802456319637
99,4.33057071475654
100,3.26161356412767
