time,angle
0,5.84192007334104
1,6.42062172437597
2,7.66624494167988
3,9.39059127168025
4,11.3951380952569
5,13.5119931290307
6,15.6310358622142
7,17.7013607566167
8,19.7089437131904
9,21.6426023325139
10,23.4673550067089
11,25.1181347520207
12,26.5138583365187
13,27.5824889480306
14,28.2841406223642
15,28.622342573831
16,28.6417621811038
17,28.414244959817
18,28.0201948580854
19,27.5314683118256
20,27.0001330215724
21,26.4546611148323
22,25.901900720836
23,25.3332997092654
24,24.7327314453266
25,24.0839537658925
26,23.3757944328033
27,22.6043099449824
28,21.7727749458641
29,20.8903582482751
30,19.969859341281
31,19.0245700979272
32,18.0652764182743
33,17.0987098576241
34,16.1277260511949
35,15.1526137214763
36,14.1726784150101
37,13.1877619544991
38,12.1999117389413
39,11.2153768596569
40,10.2464763390882
41,9.31212264563955
42,8.43650089099635
43,7.6467049026503
44,6.97070423702461
45,6.43592705698654
46,6.06749732603303
47,5.88538854398384
48,5.90111561704706
49,6.11580064905683
50,6.52077625316783
51,7.10052222066196
52,7.83702106457212
53,8.71484713800177
54,9.7268221746491
55,10.879466883206
56,12.1962977937766
57,13.7168374446956
58,15.4907558417814
59,17.5682646173164
60,19.9882309617474
61,22.7666107188967
62,25.8893712885303
63,29.3142039451612
64,32.9816014432277
65,36.8279501664618
66,40.7910073075247
67,44.8047125578462
68,48.790374559361
69,52.6536077040928
70,56.29067730239
71,59.6003430043566
72,62.4949590335993
73,64.9070484445159
74,66.7913621887328
75,68.1244066204214
76,68.9016131032879
77,69.1329776908913
78,68.8382540669223
79,68.0435491195014
80,66.7793586359652
81,65.0794431489056
82,62.979541182751
83,60.5156669086447
84,57.7225899513536
85,54.6335973425144
86,51.2817451961843
87,47.7012519377579
88,43.9272996070695
89,39.9939574283807
90,35.9321662093049
91,31.7710037957704
92,27.5449766615092
93,23.307622538416
94,19.1472321356074
95,15.1980258765808
96,11.637093966942
97,8.66306069517154
98,6.45840217345241
99,5.14687384028282
100,4.7616323371572
