time,angle
0,23.417632973409
1,23.7879694104146
2,24.1941876551831
3,24.5631856618877
4,24.8561496422229
5,25.0794295013068
6,25.2797713164041
7,25.5235211886679
8,25.8670428457147
9,26.328860119078
10,26.8751034360623
11,27.4234966000818
12,27.8639911019325
13,28.0886194956474
14,28.0206640244022
15,27.6333457011589
16,26.9500814581706
17,26.0294956240822
18,24.9436472277397
19,23.7606264937253
20,22.5359171451529
21,21.3106414119179
22,20.1123793517173
23,18.9557968033137
24,17.844004240897
25,16.7723749438026
26,15.7337810542148
27,14.7219073410971
28,13.7315179405324
29,12.7578129925558
30,11.797221049155
31,10.8494293708891
32,9.91862553353685
33,9.01209129557786
34,8.13632686484649
35,7.29262799159689
36,6.47469455884166
37,5.66951738425633
38,4.8603925076514
39,4.0301000003057
40,3.16307879522116
41,2.24667187929505
42,1.27176955555343
43,0.233276756256794
44,-0.869408626569018
45,-2.03178859119882
46,-3.24400102534176
47,-4.49083304810991
48,-5.75182037769053
49,-7.001496868956
50,-8.21080576260199
51,-9.35017565339624
52,-10.3942101645909
53,-11.3267651133531
54,-12.1439191136998
55,-12.8518751308936
56,-13.4593515238355
57,-13.967541754737
58,-14.3621651091012
59,-14.6112825389575
60,-14.6691973485435
61,-14.4855665500946
62,-14.0167591978115
63,-13.2359844637611
64,-12.1393757895861
65,-10.7465913647126
66,-9.09668517789611
67,-7.24024188327902
68,-5.22981105938216
69,-3.11148737948082
70,-0.921104398852328
71,1.31429222416393
72,3.57223806468392
73,5.83147667819795
74,8.07065691321833
75,10.268683972928
76,12.4059490309268
77,14.4657735038753
78,16.4353906892187
79,18.306006356775
80,20.0717205263303
81,21.7274690063
82,23.2659917266279
83,24.6745155963571
84,25.9330839426164
85,27.0163992331846
86,27.8979285985575
87,28.5528336772857
88,28.9576639216721
89,29.0885100287956
90,28.9221155296376
91,28.4437533786615
92,27.6619305534056
93,26.6244301462158
94,25.4262950919251
95,24.2001857136041
96,23.0901574667708
97,22.2206990035227
98,21.6745277427193
99,21.4816113626956
100,21.6177004654384
