time,angle
0,6.72035641569882
1,6.70031704484985
2,6.93358897196804
3,7.28096450932759
4,7.62510480597922
5,7.89671383704423
6,8.08539888768936
7,8.22923762473187
8,8.38878952910239
9,8.61611190197469
10,8.9317333792584
11,9.31756371569705
12,9.72505965545939
13,10.0933798312882
14,10.3679718087249
15,10.5128669889101
16,10.5148051605933
17,10.3809443293447
18,10.1343768774848
19,9.80915318154487
20,9.44542072919396
21,9.08408576570912
22,8.76155245140494
23,8.50560244928074
24,8.33325906785525
25,8.25084368924299
26,8.25492061027692
27,8.33354704056678
28,8.46801444077513
29,8.63585946956028
30,8.81438216510395
31,8.98326039197791
32,9.12545118516939
33,9.22706162193063
34,9.27771188757499
35,9.27214104989496
36,9.21262386678956
37,9.11089786410001
38,8.98863364844979
39,8.87576816380571
40,8.80667435619436
41,8.8143802010196
42,8.92417388288266
43,9.14875999470985
44,9.48704283454227
45,9.92721891886026
46,10.4525192282671
47,11.0468646367325
48,11.6981709845522
49,12.399241666284
50,13.1477977585179
51,13.9472612941461
52,14.8086027179803
53,15.7525363629062
54,16.8114562084273
55,18.0304556148954
56,19.4654672157941
57,21.1762670490529
58,23.2144374539343
59,25.6093410952373
60,28.3575803683657
61,31.4208412538932
62,34.7348075124883
63,38.2255431198053
64,41.8241060840675
65,45.4711499261323
66,49.1109616589142
67,52.681639002039
68,56.1091529016591
69,59.3089845276519
70,62.1943753720317
71,64.6869726288987
72,66.7254055412716
73,68.2698374806107
74,69.3019801516354
75,69.8220193369171
76,69.8437997712886
77,69.3904678979356
78,68.4915142813332
79,67.1808911007842
80,65.4946580370978
81,63.4675368301621
82,61.1295045414711
83,58.5043424579073
84,55.6113573478667
85,52.4694295060415
86,49.1012934775099
87,45.5359143816437
88,41.8078041302088
89,37.9540698425846
90,34.0113841568392
91,30.0161879147523
92,26.0104953720798
93,22.05281744525
94,18.2293291133861
95,14.6592527926827
96,11.4878254565424
97,8.8657090643462
98,6.91789557911871
99,5.70957572054156
100,5.22101698168358
