time,angle
0,23.5280371074313
1,23.0861200385402
2,22.6973012881065
3,22.3144153631034
4,21.8998728462935
5,21.4350064727249
6,20.922738230991
7,20.3830827185755
8,19.8431584236439
9,19.3265560857917
10,18.8461354462251
11,18.4021698169171
12,17.984393578323
13,17.5755923464698
14,17.1549752828183
15,16.7012470330624
16,16.1964098186
17,15.6302910021324
18,15.0043050251797
19,14.3320454293082
20,13.6360678841209
21,12.9417435241979
22,12.2707326374073
23,11.6363555491333
24,11.0420370122568
25,10.4824709948671
26,9.94659591982809
27,9.42159527277466
28,8.89693349707272
29,8.36758348858145
30,7.83556634069366
31,7.30949754656792
32,6.80196128070565
33,6.32530739576916
34,5.8867020909578
35,5.48393277302885
36,5.10350754785735
37,4.72251692576858
38,4.31424119579361
39,3.85579595438216
40,3.33512947629225
41,2.75485836582235
42,2.13189792036437
43,1.49321520488547
44,0.869797694454002
45,0.290616729702987
46,-0.221737924896358
47,-0.653214905157752
48,-0.998243161631591
49,-1.25812622374921
50,-1.43828438725257
51,-1.54457386470439
52,-1.57912463599975
53,-1.53646181873915
54,-1.40119715209532
55,-1.14818729021727
56,-0.745882331064354
57,-0.162382691318378
58,0.626853591047085
59,1.63201733506485
60,2.84480018564721
61,4.23873534567958
62,5.77370845605829
63,7.40278848137502
64,9.07944292392238
65,10.7631423405546
66,12.4225416857045
67,14.0360589134755
68,15.590768100118
69,17.0802872035238
70,18.5024140902458
71,19.8570038567635
72,21.1443081900413
73,22.3639303507764
74,23.514280456688
75,24.5924667746105
76,25.5945585822637
77,26.5160691540397
78,27.3523569269547
79,28.098961808549
80,28.7522525313164
81,29.3105557973893
82,29.7752488431479
83,30.1507235061476
84,30.4425042371283
85,30.653719580801
86,30.7813790066247
87,30.814100745279
88,30.7326842998008
89,30.5135756602986
90,30.1347153392198
91,29.5823885294917
92,28.8576409638137
93,27.9806379236738
94,26.9921101301917
95,25.9514955302814
96,24.9304245526609
97,24.0015597779848
98,23.2242261301536
99,22.631141032555
100,22.219487999762
