time,angle
0,5.32182303218292
1,5.191508592378
2,5.82916742318324
3,7.0150556447819
4,8.5099017801349
5,10.1070185489998
6,11.6659464799317
7,13.1217283578159
8,14.4688117501139
9,15.730264987347
10,16.9252988533753
11,18.0479931717444
12,19.0633697231261
13,19.9194442919006
14,20.5666165520733
15,20.9746148923404
16,21.1395979855239
17,21.0805483601294
18,20.8283648219821
19,20.4141236355938
20,19.8619876846161
21,19.1889644568456
22,18.4098481592374
23,17.5438078436473
24,16.6188187619941
25,15.6715902411164
26,14.7421075485152
27,13.864776929473
28,13.0603039938809
29,12.333202872643
30,11.6761995130026
31,11.0789352432707
32,10.5354493033791
33,10.0467690401966
34,9.61849308595197
35,9.25584698526649
36,8.95851154164812
37,8.71727415288324
38,8.51399624278889
39,8.32582870585841
40,8.1324322825617
41,7.9238320940427
42,7.70559521637675
43,7.49906943031235
44,7.3360559242845
45,7.2507404372671
46,7.27261258769045
47,7.42257535982435
48,7.71193787563177
49,8.14337085557894
50,8.71362720719384
51,9.41821580842098
52,10.2577763973625
53,11.244600399113
54,12.4073554492361
55,13.7917973735961
56,15.4567025032382
57,17.4642345596463
58,19.8653892712393
59,22.682611789932
60,25.8964819953915
61,29.4441366115795
62,33.2335279457924
63,37.1652652530136
64,41.1476184935624
65,45.099403131847
66,48.9483675844382
67,52.633309633788
68,56.1087282760855
69,59.3460156822878
70,62.3276660085369
71,65.0371534330166
72,67.4494871438835
73,69.5274545375458
74,71.2254614053507
75,72.4991346695544
76,73.3157494500718
77,73.6615318223019
78,73.543401982612
79,72.9852622198206
80,72.0199133783056
81,70.6796703498646
82,68.9893891272544
83,66.9640114867041
84,64.610129327079
85,61.9295409462065
86,58.9228933433842
87,55.5919844029746
88,51.9400825884042
89,47.9706692644989
90,43.6871281821755
91,39.0979750809791
92,34.2316430016281
93,29.1587918241385
94,24.0100421242356
95,18.9768185699425
96,14.2908116156432
97,10.1914873472212
98,6.8897284509152
99,4.53325178182695
100,3.17668263290575
