time,angle
0,21.4263216982608
1,22.0287881055449
2,22.6612645979209
3,23.2384671846847
4,23.7145013744433
5,24.0837667223016
6,24.3697540315809
7,24.6063483855444
8,24.8182433232201
9,25.0065732812974
10,25.1446734005343
11,25.1864172619505
12,25.0825936904544
13,24.7976731086315
14,24.3201999981986
15,23.6639058093001
16,22.8622131762881
17,21.9594853277061
18,21.0028270607992
19,20.0362372785869
20,19.0975064639374
21,18.2164660560427
22,17.4121025666667
23,16.6883496634951
24,16.0303538676165
25,15.4048571793831
26,14.7663203233031
27,14.0681395850187
28,13.2751299186894
29,12.3728016608247
30,11.3714026988732
31,10.3036940613629
32,9.21706676338841
33,8.16104371352523
34,7.17355654529576
35,6.27097423849048
36,5.44519466368234
37,4.66811347658288
38,3.89955340315835
39,3.09469216813423
40,2.20966854498772
41,1.20696341599055
42,0.0622656484756609
43,-1.22822743800624
44,-2.64298628568273
45,-4.13640232803403
46,-5.64705769741786
47,-7.11061615085396
48,-8.47282181913342
49,-9.69840731688142
50,-10.774188692807
51,-11.7063762532149
52,-12.5132214712325
53,-13.2146490694189
54,-13.8209277462198
55,-14.3233207393287
56,-14.6897215866925
57,-14.867449051223
58,-14.793478493099
59,-14.4099116469316
60,-13.6809679133244
61,-12.6061635796587
62,-11.2242589655788
63,-9.60526622814831
64,-7.83214853716407
65,-5.97969955603094
66,-4.0988111920571
67,-2.2111860014652
68,-0.314997755365701
69,1.6023286821179
70,3.54981711088685
71,5.523580678038
72,7.50567697418814
73,9.469587064589
74,11.3884311322678
75,13.2419687910626
76,15.0199305768882
77,16.720942037621
78,18.3481003802048
79,19.9040775737516
80,21.3878694889604
81,22.7934714254939
82,24.1095053919135
83,25.3188989045591
84,26.3989234532486
85,27.3219135743815
86,28.0568540819226
87,28.5713008558192
88,28.8333968237268
89,28.8146639469419
90,28.4952400628049
91,27.8727262830521
92,26.9726926554004
93,25.8572670952945
94,24.6254640213818
95,23.4030120139488
96,22.3226463491054
97,21.5012180641103
98,21.0192470675365
99,20.9051034066689
100,21.1278000911199
