time,angle
0,21.3065037402465
1,21.5137654877339
2,21.7643402680313
3,21.9861980575965
4,22.1354211199495
5,22.2034665058379
6,22.2095768743902
7,22.183152733977
8,22.1437722668121
9,22.0874791695425
10,21.9841499376417
11,21.7871402980139
12,21.450317003078
13,20.9452592178098
14,20.2710195403638
15,19.4535402981134
16,18.5360464364673
17,17.565356456555
18,16.5795484683579
19,15.6004555724605
20,14.6324339634167
21,13.6667103835256
22,12.6896157004752
23,11.6911306053219
24,10.6705130603315
25,9.63684068616128
26,8.60525855027099
27,7.59134549659968
28,6.60652032918045
29,5.65586832230256
30,4.73821264504777
31,3.84726332284853
32,2.97316781979921
33,2.10458807379214
34,1.23110803093482
35,0.345346126890554
36,-0.556014570517103
37,-1.47234587121866
38,-2.39995897844757
39,-3.33304066010465
40,-4.264105758109
41,-5.18391950423142
42,-6.08112059676572
43,-6.94205129005272
44,-7.75147415801592
45,-8.49448820482731
46,-9.15932790550651
47,-9.7398561288716
48,-10.2366708868907
49,-10.656222016335
50,-11.0082594722971
51,-11.3020857748792
52,-11.5419521155554
53,-11.7222538174326
54,-11.8237495980138
55,-11.8128852151205
56,-11.6452445178385
57,-11.2733783632638
58,-10.6573583777981
59,-9.77574100402322
60,-8.63363753545184
61,-7.2646374877667
62,-5.72475598554916
63,-4.07899661346653
64,-2.38587313047764
65,-0.685604620835897
66,1.00382394073028
67,2.68323544176878
68,4.3637750295376
69,6.05709076373597
70,7.7674102267654
71,9.48773480888783
72,11.2005548472909
73,12.8817657406721
74,14.5057487327857
75,16.0495985617695
76,17.4958421189387
77,18.8336481048375
78,20.0588810195346
79,21.1730177739789
80,22.1813478113085
81,23.0909255907146
82,23.9083044404752
83,24.6369716200687
84,25.274519142788
85,25.8101996159383
86,26.2234366460256
87,26.4841824616068
88,26.5559310834519
89,26.4017320939872
90,25.9932078817721
91,25.321390748979
92,24.407649385917
93,23.3104570977412
94,22.1238527145747
95,20.9640623934227
96,19.9466558293533
97,19.1633334922046
98,18.6662029083183
99,18.4616851982018
100,18.5110078909692
