time,angle
0,21.2487576365758
1,21.1501768775122
2,21.0948996020905
3,21.0451623371321
4,20.9721229516518
5,20.8571788560778
6,20.6873785333393
7,20.4482124133496
8,20.1188141961213
9,19.672744141158
10,19.0842284628934
11,18.3373099377019
12,17.4341482917967
13,16.3985720117203
14,15.2729776338867
15,14.1100398760207
16,12.9625157976586
17,11.8742589910657
18,10.8737209062854
19,9.97015866927675
20,9.15391965133702
21,8.40120530206341
22,7.68306598425196
23,6.97530122963108
24,6.26535510164984
25,5.5539569645557
26,4.85131315183497
27,4.17029825854915
28,3.51978547675842
29,2.9011500620746
30,2.30934167176275
31,1.73730150134207
32,1.18085311590996
33,0.641296399671165
34,0.124570767575041
35,-0.362221340185442
36,-0.814875614090435
37,-1.23464292751368
38,-1.62818591330288
39,-2.00503233178124
40,-2.37401064998927
41,-2.74061032098731
42,-3.10661928685498
43,-3.47185110314238
44,-3.83620156919451
45,-4.20036811161515
46,-4.56470899725792
47,-4.92716616131685
48,-5.2817860560426
49,-5.61905334680621
50,-5.92818882366809
51,-6.20077110506003
52,-6.43438881574033
53,-6.63472813511609
54,-6.81483359124956
55,-6.99086290513708
56,-7.17450246231306
57,-7.36387125571545
58,-7.53628185671594
59,-7.64573205179154
60,-7.62739930004486
61,-7.40813206007553
62,-6.92068451836615
63,-6.11802994745459
64,-4.98413750644281
65,-3.53964117892753
66,-1.83950271283995
67,0.0370265353044881
68,2.00260907184136
69,3.97895922833262
70,5.90969692080573
71,7.76584147322583
72,9.54275072588932
73,11.2503556118218
74,12.901012463346
75,14.499990813654
76,16.0417782023416
77,17.5121850457902
78,18.8938940737617
79,20.1726762956509
80,21.3412567137995
81,22.3987457875232
82,23.346495026609
83,24.1835042967593
84,24.9045334823966
85,25.501653910941
86,25.9672169292048
87,26.2954908171523
88,26.481834360834
89,26.5208591123875
90,26.4061598328402
91,26.133266499378
92,25.7057727991516
93,25.1425711455956
94,24.4824159272068
95,23.781535633539
96,23.1027137099932
97,22.5002023236994
98,22.0078443205434
99,21.6346243644862
100,21.3672628276336
