time,angle
0,20.7149103482587
1,20.1870204026743
2,19.6263957864439
3,19.0471922328771
4,18.4590134953676
5,17.866479129609
6,17.2717895185747
7,16.6791037335541
8,16.0974031840724
9,15.5389406285299
10,15.0144761176508
11,14.5293683798118
12,14.082594540625
13,13.667311279073
14,13.2713983417556
15,12.8777791352941
16,12.4654368629932
17,12.0117335348897
18,11.4959489042213
19,10.9033803690518
20,10.2288406458649
21,9.47865502890244
22,8.67015236696044
23,7.82857252070644
24,6.98181442742557
25,6.15470798979926
26,5.36501269525254
27,4.62249327133914
28,3.93088415552505
29,3.29104795958229
30,2.70342338600049
31,2.16835108854317
32,1.68438504476402
33,1.24593423376125
34,0.841649775051398
35,0.454377725163404
36,0.0628901225396482
37,-0.35502439124668
38,-0.818607274362909
39,-1.34024678716995
40,-1.92253175238666
41,-2.55742001370284
42,-3.22800473707893
43,-3.91272268927712
44,-4.59080393787912
45,-5.24673113988241
46,-5.87187063372256
47,-6.46273812340697
48,-7.01727311334674
49,-7.5309845932561
50,-7.99453980872803
51,-8.39327691014406
52,-8.70864869247362
53,-8.92109860719247
54,-9.01399231075566
55,-8.97788078403363
56,-8.81421119084943
57,-8.53720604969457
58,-8.17280320236258
59,-7.75466923304133
60,-7.31777426440748
61,-6.89102543586926
62,-6.49038411851796
63,-6.11461332870542
64,-5.74497236023542
65,-5.34929322713041
66,-4.88937686469816
67,-4.32938350634997
68,-3.64338631064793
69,-2.82037856092196
70,-1.86592762432985
71,-0.799511060642763
72,0.351767540087469
73,1.5612096424501
74,2.80919035981871
75,4.08574507175405
76,5.38833579983397
77,6.71649640664715
78,8.06654664290657
79,9.42889947764954
80,10.7888195963436
81,12.129493799554
82,13.435256869718
83,14.6928639867029
84,15.8902847334458
85,17.0141212209602
86,18.0474596020048
87,18.9695748843892
88,19.7580577424265
89,20.3927808554025
90,20.8602408863491
91,21.1566455041746
92,21.2891648199648
93,21.2753397878997
94,21.1415098081828
95,20.9202627877813
96,20.646052166945
97,20.348803802673
98,20.04740710519
99,19.7466818725309
100,19.4393975333776
