time,angle
0,22.1857975741465
1,21.881950386619
2,21.6751606511883
3,21.4948060271048
4,21.2781012731337
5,20.9844985507966
6,20.6015013025103
7,20.1414388014908
8,19.6315777564041
9,19.1027026012661
10,18.5798220149526
11,18.0763504022804
12,17.5916673883895
13,17.1117585048137
14,16.6130901658768
15,16.0688633557704
16,15.4566530920719
17,14.7654322321709
18,13.9998700207308
19,13.179746891154
20,12.3346120219893
21,11.4960426502948
22,10.6905183598574
23,9.93498337354329
24,9.23545683983278
25,8.58867588031689
26,7.98597743705168
27,7.41840442995085
28,6.88116133503633
29,6.37589519406838
30,5.90994316297844
31,5.49291188977673
32,5.13171952564095
33,4.82597151148544
34,4.5655950093321
35,4.3319123104686
36,4.10169659737309
37,3.85200136996777
38,3.56389740986198
39,3.22442421448831
40,2.82744670391521
41,2.37397893076999
42,1.87225759622753
43,1.33734158586499
44,0.789779812626971
45,0.253229196540073
46,-0.249225016139049
47,-0.699491295637812
48,-1.08826082451628
49,-1.41607272071945
50,-1.69036841796634
51,-1.91904010090158
52,-2.10292934149935
53,-2.23084551731693
54,-2.27940080710174
55,-2.21750718551956
56,-2.01263480823823
57,-1.63643353539419
58,-1.0685579936436
59,-0.298963644875543
60,0.671279555637508
61,1.83061104517559
62,3.15899847862522
63,4.63098058736332
64,6.21827742393259
65,7.89108105423904
66,9.61823755554971
67,11.3672586548274
68,13.1048964275919
69,14.7984849468931
70,16.4182673632023
71,17.940685571229
72,19.3517755590732
73,20.6490741806829
74,21.8404063686663
75,22.9399947442859
76,23.9633357658164
77,24.9227332028136
78,25.8245861300823
79,26.6687307222815
80,27.4493798417486
81,28.156781310982
82,28.7790316902583
83,29.3036371126153
84,29.7186733838564
85,30.0132683697987
86,30.1773553317421
87,30.2010961384962
88,30.0746551972033
89,29.788916931126
90,29.337507045367
91,28.720183282771
92,27.9474328374121
93,27.0450532018084
94,26.0570747159031
95,25.0446914768538
96,24.0792793751252
97,23.2302856939071
98,22.5508545801405
99,22.066029146985
100,21.7662272335812
