time,angle
0,27.514352277366
1,27.4951443716132
2,27.6050794688724
3,27.8036776409073
4,28.0487138457383
5,28.2985870276484
6,28.5119974494737
7,28.6468045295158
8,28.6606388039887
9,28.5151655578449
10,28.1834848387284
11,27.6578984184477
12,26.9533242891437
13,26.1040721573174
14,25.1545655107884
15,24.1481295636849
16,23.11839568261
17,22.086019114529
18,21.0601824740445
19,20.0429853729822
20,19.0335940436165
21,18.0302905138931
22,17.0304149719506
23,16.0299889477402
24,15.0244336964786
25,14.0100657982412
26,12.9851131620925
27,11.9495203752735
28,10.9039974828164
29,9.84970168363631
30,8.78949842727054
31,7.73029277360445
32,6.68465085941807
33,5.66980960552502
34,4.70403061055824
35,3.80173941426979
36,2.96940033416711
37,2.20369943821354
38,1.49257352295175
39,0.818542475706205
40,0.163308147097219
41,-0.487830214957985
42,-1.14309443641469
43,-1.80326289632074
44,-2.46228199434726
45,-3.1086630694971
46,-3.72736158414129
47,-4.30189464247931
48,-4.81634504742756
49,-5.25720511137163
50,-5.61509964216146
51,-5.8858392910949
52,-6.07008427582943
53,-6.17087321968957
54,-6.18891155453576
55,-6.11650613023838
56,-5.9324900626413
57,-5.60054556595412
58,-5.07331304180602
59,-4.30215810638292
60,-3.25069840468722
61,-1.90785836155507
62,-0.295369497816785
63,1.53432517998729
64,3.50843634932424
65,5.54850334369746
66,7.58351842838222
67,9.55867108087923
68,11.4398176891202
69,13.21443912932
70,14.8891994065936
71,16.4845787972312
72,18.0271937054886
73,19.5418564332093
74,21.0450892088005
75,22.5414638172492
76,24.023458147959
77,25.4741789662589
78,26.8715363670942
79,28.1925253521197
80,29.4162163559023
81,30.5244748954405
82,31.5002701716795
83,32.3248574556711
84,32.9763691314065
85,33.4317814561625
86,33.6719994491299
87,33.6877405386414
88,33.4830899459652
89,33.075507130022
90,32.492738203287
91,31.7696194673234
92,30.9470389785734
93,30.0726927285525
94,29.2008189588521
95,28.3882818672925
96,27.6875144175081
97,27.1391040932125
98,26.7661874352013
99,26.5714253108845
100,26.5362926982263
